substation id,substation name,status,owner,kv_12_to_32,kv_33_to_92,kv_110_to_161,kv_220_to_287,kv_345_to_500,kv_500_dc,highest_kv,postal city,county,zip code,state
SS2864,Shadow Hills,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Indio,Riverside,92203,CA
SS2346,Shadowridge,Operational,SDG&E,0,YES,0,YES,0,0,220kV to 287kV,Vista,San Diego,92081,CA
SS1242,Shady Glen,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Colfax,Placer,95713,CA
SS0532,Shafter,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Shafter,Kern,93263,CA
SS1628,Shandin,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,San Bernardino,San Bernardino,92407,CA
SS0983,Sharon,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Chowchilla,Madera,93610,CA
SS3083,Sharp,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Anaheim,Orange,92801,CA
SS2311,Shasta,Operational,WAPA,0,0,0,YES,0,0,220kV to 287kV,Redding,Shasta,96003,CA
SS2034,Shastina,Operational,PCORP,0,YES,YES,0,0,0,110kV to 161kV,Montague,Siskiyou,96064,CA
SS3216,Shaw Rd.,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,San Bruno,San Mateo,94066,CA
SS1196,Shawnee,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Westminster,Orange,92683,CA
SS3508,Sheldon,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95624,CA
SS2051,Shell Chemical,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Pittsburg,Contra Costa,94565,CA
SS2627,Shell Los Angeles,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Wilmington,Los Angeles,90744,CA
SS0125,Shell Oil 1,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Martinez,Contra Costa,94553,CA
SS3068,Shelline,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Calabasas,Los Angeles,91302,CA
SS3294,Shellsom,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Somis,Ventura,93066,CA
SS0908,Shellwatt,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Carson,Los Angeles,90745,CA
SS1075,Sherwin,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Bishop,Mono,93514,CA
SS0591,Shiloh I,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Rio Vista,Solano,94571,CA
SS3600,Shiloh II,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Rio Vista,Solano,94571,CA
SS3601,Shiloh III,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Rio Vista,Solano,94571,CA
SS3589,Shiloh IV,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Rio Vista,Solano,94571,CA
SS1516,Shiloh-Shenandoah,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95841,CA
SS0192,Shingle Springs,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Shingle Springs,El Dorado,95682,CA
SS2270,Shore,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Ventura,Ventura,93001,CA
SS2001,Shotgun Creek,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Lakehead,Shasta,96051,CA
SS3128,Shred,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,South Gate,Los Angeles,90280,CA
SS1865,Shredder,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Redwood City,San Mateo,94063,CA
SS3126,Shultz,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,South Gate,Los Angeles,90280,CA
SS0909,Shuttle,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Palmdale,Los Angeles,93551,CA
SS2232,Sierra,Operational,Other,0,0,YES,YES,0,0,220kV to 287kV,Murphys,Calaveras,95247,CA
SS2577,Sierra,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Bakersfield,Kern,93308,CA
SS2007,Sierra Brooks,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Loyalton,Sierra,96118,CA
SS3103,Sierra Madre,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Sierra Madre,Los Angeles,91024,CA
SS3245,Sierra Pacific Industries,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Sonora,Tuolumne,95370,CA
SS2352,Sierra Pacific Industries Bfp,Operational,Other,0,YES,0,YES,0,0,220kV to 287kV,Burney,Shasta,96013,CA
SS0335,Sierra Pacific Lumber,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Arcata,Humboldt,95521,CA
SS3174,Sierra Pine,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Rocklin,Placer,95677,CA
SS2005,Sierraville,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Sierraville,Sierra,96126,CA
SS3116,Siggen,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Norwalk,Los Angeles,90650,CA
SS1962,Signal,Operational,WAPA,0,0,0,YES,0,0,220kV to 287kV,Anderson,Shasta,96007,CA
SS0910,Signal Hill,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Signal Hill,Los Angeles,90755,CA
SS1906,Signetics,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Sunnyvale,Santa Clara,94085,CA
SS0413,Silsbee,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,El Centro,Imperial,92243,CA
SS1277,Silver Spur,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Palm Desert,Riverside,92260,CA
SS1122,Silverado,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Saint Helena,Napa,94574,CA
SS2403,Silvergate,Operational,SDG&E,0,0,0,YES,0,0,220kV to 287kV,San Diego,San Diego,92113,CA
SS0911,Simpson,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Pomona,Los Angeles,91768,CA
SS3332,Simpson Paper (Humbolt),Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Samoa,Humboldt,95564,CA
SS1963,Simpson Paper (Shasta),Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Anderson,Shasta,96007,CA
SS2648,Siphon Drop,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Winterhaven,Imperial,92283,CA
SS2120,Sisk,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Modesto,Stanislaus,95356,CA
SS1882,Sisquoc,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Santa Maria,Santa Barbara,93454,CA
SS2349,Sithe,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92106,CA
SS3052,Sixteenth St.,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,San Bernardino,San Bernardino,92411,CA
SS1033,Sjve El Nido,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Merced,Merced,95341,CA
SS0967,Sjve Madera,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Firebaugh,Madera,93622,CA
SS2092,Skaggs Island,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Sonoma,Sonoma,95476,CA
SS3586,Sky River North,Operational,SCE,0,0,0,YES,0,0,220kV to 287kV,Caliente,Kern,93518,CA
SS1282,Sky Valley,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Desert Hot Springs,Riverside,92241,CA
SS1325,Skylark,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Wildomar,Riverside,92595,CA
SS1834,Slac,Operational,Other,0,YES,0,YES,0,0,220kV to 287kV,Menlo Park,San Mateo,94025,CA
SS2002,Slate Creek,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Lakehead,Shasta,96051,CA
SS1197,Slater,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Huntington Beach,Orange,92648,CA
SS2443,Sly Creek,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Forbestown,Butte,95941,CA
SS1134,Smartsville,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Smartville,Yuba,95977,CA
SS2308,Smartsville Ss,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Smartville,Yuba,95977,CA
SS3064,Smiley,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Redlands,San Bernardino,92373,CA
SS0178,Smith River,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Smith River,Del Norte,95567,CA
SS1198,Smithtool,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Irvine,Orange,92614,CA
SS0534,Smyrna,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Wasco,Kern,93280,CA
SS1866,Sneath Lane,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,San Bruno,San Mateo,94066,CA
SS2035,Snow Brush,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Dunsmuir,Siskiyou,96025,CA
SS0162,Sobrante,Operational,PG&E,0,0,YES,YES,0,0,220kV to 287kV,Orinda,Contra Costa,94563,CA
SS1199,Soco,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Huntington Beach,Orange,92648,CA
SS2712,Socrates 18,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Geyserville,Sonoma,95441,CA
SS3199,Solano,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Albany,Alameda,94706,CA
SS1112,Soledad,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Soledad,Monterey,93960,CA
SS0912,Solemint,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Canyon Country,Los Angeles,91351,CA
SS0913,Somerset,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bellflower,Los Angeles,90706,CA
SS2271,Somis,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Somis,Ventura,93066,CA
SS2093,Sonoma,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Sonoma,Sonoma,95476,CA
SS3335,Sonoma 3,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Geyserville,Sonoma,95441,CA
SS3641,Sonora,Operational,IID,0,0,0,YES,0,0,220kV to 287kV,Calipatria,Imperial,92233,CA
SS2331,Sonora Mining,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Sonora,Tuolumne,95370,CA
SS3154,Sony,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Culver City,Los Angeles,90232,CA
SS0914,Sopipe,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Walnut,Los Angeles,91789,CA
SS2823,Soport,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Victorville,San Bernardino,92394,CA
SS1629,Soquel,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Chino Hills,San Bernardino,91709,CA
SS3257,Soquel,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Soquel,Santa Cruz,95073,CA
SS3230,Soto,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Hayward,Alameda,94541,CA
SS2520,South Bay,Operational,SDG&E,0,0,YES,YES,0,0,220kV to 287kV,Chula Vista,San Diego,91910,CA
SS0005,South Bay 1,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Byron,Alameda,94514,CA
SS3427,South Bay 2,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Byron,Alameda,94514,CA
SS3025,South Belridge Cogen,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Mc Kittrick,Kern,93251,CA
SS1517,South City,Operational,SMUD,0,0,YES,YES,0,0,220kV to 287kV,Sacramento,Sacramento,95824,CA
SS3430,South Dunsmuir,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Dunsmuir,Siskiyou,96025,CA
SS3649,South East,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Roseville,Placer,95661,CA
SS3130,South Gate,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,South Gate,Los Angeles,90280,CA
SS2338,South Turlock,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Turlock,Stanislaus,95380,CA
SS0598,Southbase,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Edwards,Kern,93524,CA
SS2820,Southcap,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Apple Valley,San Bernardino,92307,CA
SS2821,Southdown,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Apple Valley,San Bernardino,92307,CA
SS3333,Southpac,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Norwalk,Los Angeles,90650,CA
SS3082,Southwest,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Anaheim,Orange,92802,CA
SS3287,Southwind,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Mojave,Kern,93501,CA
SS1249,Sp Retarder Yard,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Roseville,Placer,95678,CA
SS0916,Space,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Redondo Beach,Los Angeles,90278,CA
SS2617,Spadra,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Walnut,Los Angeles,91789,CA
SS1263,Spanish Creek,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Quincy,Plumas,95971,CA
SS1113,Spence,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Salinas,Monterey,93908,CA
SS0917,Sponge,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Pico Rivera,Los Angeles,90660,CA
SS2677,Spring Creek,Operational,WAPA,0,0,0,YES,0,0,220kV to 287kV,Redding,Shasta,96001,CA
SS2319,Spring Gap,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Long Barn,Tuolumne,95335,CA
SS1736,Spring Valley,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Spring Valley,San Diego,91977,CA
SS2850,Springs Generation,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Riverside,Riverside,92507,CA
SS2219,Springville,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Porterville,Tulare,93257,CA
SS1220,Squaw Valley,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Tahoe City,Placer,96145,CA
SS2784,Sri,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Menlo Park,San Mateo,94025,CA
SS3627,SS #1 Geo,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Calipatria,Imperial,92233,CA
SS3539,Sta. 119,Operational,LADWP,0,YES,YES,0,0,0,110kV to 161kV,Wilmington,Los Angeles,90744,CA
SS2614,Sta. 54,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Los Angeles,Los Angeles,90027,CA
SS2615,Sta. 66,Operational,LADWP,0,0,YES,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90049,CA
SS3138,Sta. 67,Operational,LADWP,0,YES,0,0,0,0,33kV to 92kV,Sun Valley,Los Angeles,91352,CA
SS1518,Sta. A,Operational,SMUD,0,0,0,YES,0,0,220kV to 287kV,Sacramento,Sacramento,95814,CA
SS0673,Sta. A (St. John),Operational,LADWP,0,YES,0,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90012,CA
SS1519,Sta. B,Operational,SMUD,0,YES,YES,YES,0,0,220kV to 287kV,Sacramento,Sacramento,95811,CA
SS1737,Sta. B,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92101,CA
SS0674,Sta. B (Century),Operational,LADWP,0,0,YES,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90002,CA
SS0675,Sta. C (Wilmington),Operational,LADWP,0,YES,YES,0,0,0,110kV to 161kV,Wilmington,Los Angeles,90744,CA
SS1520,Sta. D,Operational,SMUD,0,0,0,YES,0,0,220kV to 287kV,Sacramento,Sacramento,95811,CA
SS0676,Sta. D (Fairfax),Operational,LADWP,0,0,YES,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90034,CA
SS0677,Sta. E (Toluca),Operational,LADWP,0,YES,0,YES,0,0,220kV to 287kV,North Hollywood,Los Angeles,91601,CA
SS1738,Sta. F,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92104,CA
SS0678,Sta. F (Velasco),Operational,LADWP,0,YES,0,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90023,CA
SS0679,Sta. G (Atwater),Operational,LADWP,0,YES,0,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90039,CA
SS0680,Sta. H (Hollywood),Operational,LADWP,0,0,YES,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90046,CA
SS0681,Sta. J (Northridge),Operational,LADWP,0,0,0,YES,0,0,220kV to 287kV,Northridge,Los Angeles,91324,CA
SS0682,Sta. K (Olympic),Operational,LADWP,0,YES,YES,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90025,CA
SS0683,Sta. L (Scattergood),Operational,LADWP,0,YES,0,YES,0,0,220kV to 287kV,Playa Del Rey,Los Angeles,90293,CA
SS0684,Sta. M (Valley),Operational,LADWP,0,YES,0,YES,YES,0,345kV to 500kV,Sun Valley,Los Angeles,91352,CA
SS2622,Sta. N (Airport),Operational,LADWP,0,YES,YES,0,0,0,110kV to 161kV,Los Angeles,Los Angeles,90045,CA
SS0686,Sta. P (Market),Operational,LADWP,0,0,0,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90013,CA
SS0687,Sta. Q (Harbor),Operational,LADWP,0,YES,YES,0,0,0,110kV to 161kV,Wilmington,Los Angeles,90744,CA
SS0688,Sta. S (Van Nuys),Operational,LADWP,0,0,0,YES,0,0,220kV to 287kV,Van Nuys,Los Angeles,91401,CA
SS0689,Sta. T (Canoga),Operational,LADWP,0,0,0,YES,0,0,220kV to 287kV,Canoga Park,Los Angeles,91303,CA
SS0690,Sta. U (Tarzana),Operational,LADWP,0,0,0,YES,0,0,220kV to 287kV,Tarzana,Los Angeles,91356,CA
SS0113,Stadium,Operational,SCE,0,YES,0,YES,0,0,220kV to 287kV,Long Beach,Los Angeles,90803,CA
SS1326,Stadler,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Murrieta,Riverside,92562,CA
SS1000,Stafford,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Novato,Marin,94945,CA
SS1802,Stagg,Operational,PG&E,0,YES,0,YES,0,0,220kV to 287kV,Stockton,San Joaquin,95219,CA
SS0535,Stallion,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Tehachapi,Kern,93561,CA
SS2008,Stampede Dam,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Tahoe National Forest,Sierra,00033,CA
SS2475,Standard Oil 1,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Richmond,Contra Costa,94801,CA
SS2478,Standard Oil 2,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Richmond,Contra Costa,94801,CA
SS2477,Standard Oil 3,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Richmond,Contra Costa,94801,CA
SS2476,Standard Oil 4,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Richmond,Contra Costa,94801,CA
SS2479,Standard Oil 5,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Richmond,Contra Costa,94801,CA
SS3192,Standard Oil 6,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Richmond,Contra Costa,94801,CA
SS2121,Standiford,Operational,Other,0,YES,YES,0,0,0,110kV to 161kV,Modesto,Stanislaus,95356,CA
SS0649,Standish,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Susanville,Lassen,96130,CA
SS1835,Stanford,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Stanford,Santa Clara,94305,CA
SS3407,Stanhill,Operational,SCE,0,0,0,YES,0,0,220kV to 287kV,Los Angeles,Los Angeles,90056,CA
SS2892,Stanislaus,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Mi Wuk Village,Tuolumne,95346,CA
SS2155,Stanislaus Resource Recovery Facility,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Newman,Stanislaus,95360,CA
SS0919,State St.,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Long Beach,Los Angeles,90806,CA
SS0182,Stateline,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,South Lake Tahoe,El Dorado,96150,CA
SS2052,Stauffer,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Martinez,Contra Costa,94553,CA
SS3487,Steamboat,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Cedarville,Modoc,96104,CA
SS1200,Steelcase,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Tustin,Orange,92782,CA
SS0179,Steelhead,Operational,PCORP,0,YES,0,0,0,0,33kV to 92kV,Somes Bar,Siskiyou,95568,CA
SS1943,Stelling,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Sunnyvale,Santa Clara,94087,CA
SS3071,Stent,Operational,SCE,0,0,YES,0,0,0,110kV to 161kV,Temecula,Riverside,92591,CA
SS1327,Stetson,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Hemet,Riverside,92545,CA
SS0920,Stewart,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Downey,Los Angeles,90241,CA
SS1995,Stillwater,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Shasta Lake,Shasta,96019,CA
SS0536,Stockdale,Operational,PG&E,0,0,YES,YES,0,0,220kV to 287kV,Bakersfield,Kern,93313,CA
SS3338,Stockton Acres,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Stockton,San Joaquin,95203,CA
SS2763,Stockton Cogen,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Stockton,San Joaquin,95206,CA
SS1801,Stockton Sta. A,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Stockton,San Joaquin,95203,CA
SS2764,Stockton Wastewater,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Stockton,San Joaquin,95206,CA
SS1521,Stockton Wyndham,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Sacramento,Sacramento,95823,CA
SS1522,Stockton-Sheldon,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Elk Grove,Sacramento,95758,CA
SS1630,Stoddard,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,San Bernardino,San Bernardino,92401,CA
SS2122,Stoddard,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Modesto,Stanislaus,95356,CA
SS1944,Stone,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,San Jose,Santa Clara,95125,CA
SS2196,Stone Corral,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Visalia,Tulare,93292,CA
SS0314,Stony Gorge,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Elk Creek,Glenn,95939,CA
SS2096,Stony Point,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Santa Rosa,Sonoma,95407,CA
SS0984,Storey,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Madera,Madera,93638,CA
SS2220,Strathmore,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Strathmore,Tulare,93267,CA
SS1739,Streamview,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,San Diego,San Diego,92105,CA
SS1631,Strip,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Fontana,San Bernardino,92335,CA
SS0277,Stroud,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Huron,Fresno,93234,CA
SS3008,Stroud Swicthing Sta.,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,San Joaquin,Fresno,93660,CA
SS1740,Stuart,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Oceanside,San Diego,92058,CA
SS3205,Stuart,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Berkeley,Alameda,94703,CA
SS0922,Studio,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Universal City,Los Angeles,91608,CA
SS2067,Suisun,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Fairfield,Solano,94533,CA
SS1201,Sullivan,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Santa Ana,Orange,92704,CA
SS1974,Sulphur Creek,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Redding,Shasta,96003,CA
SS2714,Sulphur Springs,Operational,PG&E,0,0,0,YES,0,0,220kV to 287kV,Geyserville,Sonoma,95441,CA
SS1805,Sumiden Wire,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Stockton,San Joaquin,95205,CA
SS1243,Summit,Operational,PG&E,0,YES,YES,0,0,0,110kV to 161kV,Truckee,Nevada,96162,CA
SS3581,Summit,Operational,Other,YES,0,0,0,0,0,12kV to 32kV,Big Bear City,San Bernardino,92314,CA
SS1244,Summit Meter,Operational,Other,0,YES,YES,0,0,0,110kV to 161kV,Truckee,Nevada,96162,CA
SS2872,Sun City,Operational,SCE,0,YES,YES,0,0,0,110kV to 161kV,Menifee,Riverside,92584,CA
SS1523,Sunco-Trade Cntr.,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Rancho Cordova,Sacramento,95742,CA
SS3532,Suncrest,Operational,SDG&E,0,0,0,YES,YES,0,345kV to 500kV,Alpine,San Diego,91901,CA
SS3074,Sunny Dunes,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Palm Springs,Riverside,92264,CA
SS1202,Sunnyhills,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Fullerton,Orange,92833,CA
SS0923,Sunnyside,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Lakewood,Los Angeles,90712,CA
SS1741,Sunnyside,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,Bonita,San Diego,91902,CA
SS0036,Sunol,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Sunol,Alameda,94586,CA
SS1524,Sunrise Antelope,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Citrus Heights,Sacramento,95610,CA
SS1525,Sunrise Cntr.,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Fair Oaks,Sacramento,95628,CA
SS2959,Sunrise Power,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,Fellows,Kern,93224,CA
SS2584,Sunset,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Mc Kittrick,Kern,93251,CA
SS0414,Superstition,Operational,IID,0,YES,0,0,0,0,33kV to 92kV,Imperial,Imperial,92251,CA
SS1871,Surf,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,Lompoc,Santa Barbara,93437,CA
SS0650,Susan,Operational,Other,0,YES,0,0,0,0,33kV to 92kV,Susanville,Lassen,96130,CA
SS2161,Sutter,Operational,Other,0,0,0,YES,0,0,220kV to 287kV,Yuba City,Sutter,95993,CA
SS2703,Sutter Power,Operational,PG&E,0,YES,0,0,0,0,33kV to 92kV,Yuba City,Sutter,95993,CA
SS1526,Sutter-Marshall,Operational,SMUD,0,YES,0,0,0,0,33kV to 92kV,Rancho Cordova,Sacramento,95670,CA
SS3520,Sutter-Vale Vista,Operational,SMUD,YES,0,0,0,0,0,12kV to 32kV,Sacramento,Sacramento,95608,CA
SS3421,Svp,Operational,Other,0,0,YES,0,0,0,110kV to 161kV,San Jose,Santa Clara,95134,CA
SS1742,Sweetwater,Operational,SDG&E,0,YES,0,0,0,0,33kV to 92kV,National City,San Diego,91950,CA
SS1945,Swift,Operational,PG&E,0,0,YES,0,0,0,110kV to 161kV,San Jose,Santa Clara,95148,CA
SS0606,Sycamore,Operational,SCE,0,YES,0,0,0,0,33kV to 92kV,Bakersfield,Kern,93308,CA
SS1743,Sycamore Canyon,Operational,SDG&E,0,YES,YES,YES,0,0,220kV to 287kV,Santee,San Diego,92071,CA
